"PokemonID,PokemonName,MoveName,Category,AppealPoints,JamPoints,Effect"
"274,Gothorita,Magic Room,Smart,0,0,""Nullifies held items for surprise effect"""
"275,Gothitelle,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"275,Gothitelle,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"275,Gothitelle,Flatter,Smart,2,3,""Confuses but boosts opponent's special appeal"""
"275,Gothitelle,Heal Block,Smart,1,3,""Prevents healing moves for several turns"""
"276,Ducklett,Bubble Beam,Beauty,3,0,""May lower opponent's Speed appeal"""
"276,Ducklett,Air Slash,Cool,4,1,""May cause flinching and startle"""
"276,Ducklett,Roost,Smart,2,0,""Healing move that pleases crowd"""
"276,Ducklett,Feather Dance,Beauty,3,2,""Reduces opponent's Appeal points"""
"277,Swanna,Hurricane,Beauty,5,3,""May confuse and badly startle opponents"""
"277,Swanna,Brave Bird,Tough,6,3,""Powerful but recoil reduces user's Appeal"""
"277,Swanna,Rain Dance,Beauty,1,0,""Changes weather to boost water appeals"""
"277,Swanna,Tailwind,Smart,2,0,""Boosts team's appeal next turn"""
"278,Deerling,Solar Beam,Beauty,3,0,""Better if used after a Sunny Day move"""
"278,Deerling,Jump Kick,Cool,4,3,""High risk, high reward appeal"""
"278,Deerling,Synthesis,Smart,2,0,""Better when used last in a turn"""
"278,Deerling,Wild Charge,Tough,5,3,""Powerful but reduces user's Appeal"""
"279,Sawsbuck,Horn Leech,Smart,3,0,""Healing effect increases appeal"""
"279,Sawsbuck,Wild Charge,Tough,5,3,""Powerful but reduces user's Appeal"""
"279,Sawsbuck,Solar Blade,Beauty,5,0,""Charges first turn, better in sunlight"""
"279,Sawsbuck,Jump Kick,Cool,4,3,""High risk, high reward appeal"""
"280,Emolga,Acrobatics,Cool,4,0,""More powerful without held item"""
"280,Emolga,Volt Switch,Smart,3,0,""User switches out after scoring"""
"280,Emolga,Encore,Cute,2,3,""Forces opponent to repeat move, startling them"""
"280,Emolga,Air Slash,Cool,4,1,""May cause flinching and startle"""
"281,Frillish,Water Spout,Beauty,6,3,""More powerful at full HP"""
"281,Frillish,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"281,Frillish,Hex,Smart,4,0,""More powerful if opponent has status condition"""
"281,Frillish,Recover,Smart,2,0,""Healing move that pleases crowd"""
"282,Jellicent,Water Spout,Beauty,6,3,""More powerful at full HP"""
"282,Jellicent,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"282,Jellicent,Will-O-Wisp,Beauty,3,1,""Burns and startles opponent"""
"282,Jellicent,Acid Armor,Smart,3,0,""Dramatic defense boost pleases crowd"""
"283,Litwick,Flame Burst,Beauty,3,0,""Splash damage may affect other competitors"""
"283,Litwick,Hex,Smart,4,0,""More powerful if opponent has status condition"""
"283,Litwick,Energy Ball,Beauty,4,0,""Better when the crowd is excited"""
"283,Litwick,Confuse Ray,Smart,2,3,""Confuses and badly startles"""
"284,Lampent,Flame Burst,Beauty,3,0,""Splash damage may affect other competitors"""
"284,Lampent,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"284,Lampent,Energy Ball,Beauty,4,0,""Better when the crowd is excited"""
"284,Lampent,Trick Room,Smart,0,0,""Slower moves go first next turn"""
"285,Chandelure,Inferno,Beauty,5,3,""Always burns and startles opponent"""
"285,Chandelure,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"285,Chandelure,Energy Ball,Beauty,4,0,""Better when the crowd is excited"""
"285,Chandelure,Overheat,Beauty,6,3,""Powerful but lowers user's special appeal"""
"286,Mienfoo,Jump Kick,Cool,4,3,""High risk, high reward appeal"""
"286,Mienfoo,U-turn,Smart,3,0,""User switches out after scoring"""
"286,Mienfoo,Force Palm,Smart,3,0,""May paralyze and startle opponent"""
"286,Mienfoo,Calm Mind,Smart,3,0,""Boosts special appeal and prevents Jam"""
"287,Mienshao,High Jump Kick,Tough,5,3,""Powerful but may Jam user if missed"""
"287,Mienshao,Stone Edge,Tough,5,3,""High critical hit ratio, may Jam opponent"""
"287,Mienshao,Bounce,Cool,3,0,""Avoids Jams during execution"""
"287,Mienshao,Drain Punch,Smart,3,0,""Healing effect increases appeal"""
"288,Larvesta,Flame Charge,Beauty,3,0,""May burn and boosts user's Speed appeal"""
"288,Larvesta,Bug Buzz,Smart,4,0,""May lower opponent's Appeal points"""
"288,Larvesta,Wild Charge,Tough,5,3,""Powerful but reduces user's Appeal"""
"288,Larvesta,Morning Sun,Beauty,2,0,""Better when used first in a turn"""
"289,Volcarona,Fiery Dance,Beauty,4,0,""May boost user's special appeal"""
"289,Volcarona,Bug Buzz,Smart,4,0,""May lower opponent's Appeal points"""
"289,Volcarona,Quiver Dance,Beauty,4,0,""Boosts appeal and prevents Jam next turn"""
"289,Volcarona,Hurricane,Beauty,5,3,""May confuse and badly startle opponents"""
"290,Reshiram,Blue Flare,Beauty,6,3,""Powerful and may burn opponents"""
"290,Reshiram,Dragon Pulse,Smart,4,0,""Powerful and consistent appeal"""
"290,Reshiram,Fusion Flare,Beauty,5,0,""More powerful after Fusion Bolt"""
"290,Reshiram,Hyper Beam,Cool,6,6,""User cannot perform next turn, reduces appeal"""
"291,Zekrom,Bolt Strike,Cool,6,3,""Powerful and may paralyze opponents"""
"291,Zekrom,Dragon Claw,Cool,4,0,""Powerful and consistent appeal"""
"291,Zekrom,Fusion Bolt,Cool,5,0,""More powerful after Fusion Flare"""
"291,Zekrom,Outrage,Tough,6,6,""Powerful but confuses user afterwards"""
"292,Kyurem,Glaciate,Beauty,4,1,""Lowers opponent's Speed appeal"""
"292,Kyurem,Dragon Pulse,Smart,4,0,""Powerful and consistent appeal"""
"292,Kyurem,Shadow Claw,Cool,3,0,""High critical hit ratio increases appeal"""
"292,Kyurem,Focus Blast,Tough,5,3,""Powerful but may Jam user"""
"293,Keldeo,Secret Sword,Smart,4,0,""Uses opponent's Defense for appeal calculation"""
"293,Keldeo,Hydro Pump,Beauty,5,3,""Powerful but may Jam opponent"""
"293,Keldeo,Sacred Sword,Smart,4,0,""Ignores opponent's stat changes"""
"293,Keldeo,Aqua Jet,Cool,3,0,""Always goes first to prevent Jam"""
"294,Meloetta,Relic Song,Beauty,4,0,""May put opponents to sleep and changes form"""
"294,Meloetta,Hyper Voice,Cute,4,0,""Powerful sound-based appeal"""
"294,Meloetta,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"294,Meloetta,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"295,Fennekin,Psybeam,Beauty,3,0,""May confuse and startle opponent"""
"295,Fennekin,Fire Spin,Beauty,2,2,""Traps and startles opponent over turns"""
"295,Fennekin,Will-O-Wisp,Beauty,3,1,""Burns and startles opponent"""
"295,Fennekin,Wish,Cute,2,0,""Heals next turn, pleases crowd"""
"296,Braixen,Fire Blast,Beauty,5,3,""Powerful but may Jam opponent"""
"296,Braixen,Psyshock,Smart,4,0,""Uses opponent's Defense for appeal calculation"""
"296,Braixen,Light Screen,Smart,2,0,""Reduces Jam from special moves"""
"296,Braixen,Mystical Fire,Beauty,3,0,""May lower opponent's special appeal"""
"297,Delphox,Fire Blast,Beauty,5,3,""Powerful but may Jam opponent"""
"297,Delphox,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"297,Delphox,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"297,Delphox,Trick,Smart,2,0,""Switches items with opponent for surprise"""
"298,Froakie,Water Pulse,Beauty,3,0,""May confuse and startle opponent"""
"298,Froakie,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"298,Froakie,Smokescreen,Smart,1,1,""Lowers opponent's accuracy appeal"""
"298,Froakie,Lick,Cute,2,0,""May paralyze and startle opponent"""
"299,Frogadier,Water Shuriken,Cool,3,0,""Hits 2-5 times for consistent appeal"""
"299,Frogadier,Smack Down,Tough,3,0,""Grounds flying opponents for surprise"""
"299,Frogadier,Double Team,Smart,2,0,""Makes user harder to Jam next turn"""
"299,Frogadier,Extrasensory,Smart,4,0,""May cause flinching and startle"""
"300,Greninja,Water Shuriken,Cool,3,0,""Hits 2-5 times for consistent appeal"""
"300,Greninja,Dark Pulse,Smart,4,0,""May cause flinching and startle"""
"300,Greninja,Extrasensory,Smart,4,0,""May cause flinching and startle"""
"300,Greninja,Mat Block,Smart,0,0,""Protects team from Jam moves for one turn"""
"301,Bunnelby,Mud Shot,Smart,2,1,""Lowers opponent's Speed appeal"""
"301,Bunnelby,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"301,Bunnelby,Double Slap,Cute,3,0,""Hits 2-5 times for consistent appeal"""
"301,Bunnelby,Agility,Cool,2,0,""Makes next move more appealing"""
"302,Diggersby,Earthquake,Tough,5,3,""Powerful but may Jam allies"""
"302,Diggersby,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"302,Diggersby,Super Fang,Tough,4,0,""Always deals significant appeal damage"""
"302,Diggersby,Hammer Arm,Tough,5,3,""Powerful but reduces user's Speed appeal"""
"303,Fletchling,Peck,Cool,2,0,""Basic appeal with no special effects"""
"303,Fletchling,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"303,Fletchling,Razor Wind,Cool,3,0,""Charges first turn, high critical ratio"""
"303,Fletchling,Agility,Cool,2,0,""Makes next move more appealing"""
"304,Fletchinder,Flame Charge,Beauty,3,0,""May burn and boosts user's Speed appeal"""
"304,Fletchinder,Acrobatics,Cool,4,0,""More powerful without held item"""
"304,Fletchinder,Razor Wind,Cool,3,0,""Charges first turn, high critical ratio"""
"304,Fletchinder,Tailwind,Smart,2,0,""Boosts team's appeal next turn"""
"305,Talonflame,Flare Blitz,Tough,6,3,""Powerful but reduces user's Appeal"""
"305,Talonflame,Brave Bird,Tough,6,3,""Powerful but recoil reduces user's Appeal"""
"305,Talonflame,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"305,Talonflame,Tailwind,Smart,2,0,""Boosts team's appeal next turn"""
"306,Scatterbug,Bug Bite,Cute,2,1,""Steals and shows off held Berry for extra appeal"""
""
"306,Scatterbug,Struggle Bug,Smart,2,1,""Lowers opponent's special appeal"""
"306,Scatterbug,Pollen Puff,Cute,3,0,""Can heal allies or damage opponents"""
"307,Spewpa,Protect,Smart,0,0,""Avoids Jams for one turn"""
"307,Spewpa,Bug Bite,Cute,2,1,""Steals and shows off held Berry for extra appeal"""
"307,Spewpa,Struggle Bug,Smart,2,1,""Lowers opponent's special appeal"""
"307,Spewpa,Electroweb,Smart,2,1,""Lowers opponent's Speed appeal"""
"308,Vivillon,Quiver Dance,Beauty,4,0,""Boosts appeal and prevents Jam next turn"""
"308,Vivillon,Bug Buzz,Smart,4,0,""May lower opponent's Appeal points"""
"308,Vivillon,Hurricane,Beauty,5,3,""May confuse and badly startle opponents"""
"308,Vivillon,Pollen Puff,Cute,3,0,""Can heal allies or damage opponents"""
""
""
""
""
""
"310,Floette,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"310,Floette,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"310,Floette,Synthesis,Smart,2,0,""Better when used last in a turn"""
"311,Florges,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"311,Florges,Petal Dance,Beauty,4,2,""Crowd becomes focused on the user"""
"311,Florges,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"311,Florges,Grassy Terrain,Smart,2,0,""Boosts grass moves and provides healing"""
"312,Skiddo,Razor Leaf,Cool,3,1,""High critical hit ratio increases appeal"""
"312,Skiddo,Grassy Terrain,Smart,2,0,""Boosts grass moves and provides healing"""
"312,Skiddo,Bulk Up,Tough,3,0,""Boosts physical appeal and prevents Jam"""
"312,Skiddo,Milk Drink,Cute,3,0,""Healing move that pleases crowd"""
"313,Gogoat,Horn Leech,Smart,3,0,""Healing effect increases appeal"""
"313,Gogoat,Earthquake,Tough,5,3,""Powerful but may Jam allies"""
"313,Gogoat,Grassy Terrain,Smart,2,0,""Boosts grass moves and provides healing"""
"313,Gogoat,Bulk Up,Tough,3,0,""Boosts physical appeal and prevents Jam"""
"314,Pancham,Circle Throw,Tough,3,0,""Forces opponent out, startling them"""
"314,Pancham,Parting Shot,Smart,2,0,""Lowers opponent's stats before switching"""
"314,Pancham,Crunch,Tough,4,0,""May lower opponent's Appeal points"""
"314,Pancham,Work Up,Smart,2,0,""Boosts physical and special appeal"""
"315,Furfrou,Headbutt,Tough,3,0,""May cause flinching and startle"""
"315,Furfrou,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"315,Furfrou,Sucker Punch,Smart,3,0,""Goes first if opponent selected damaging move"""
"315,Furfrou,Cotton Guard,Cute,3,0,""Dramatic defense boost pleases crowd"""
"316,Espurr,Psybeam,Beauty,3,0,""May confuse and startle opponent"""
"316,Espurr,Fake Out,Cool,3,3,""Always goes first and startles opponent"""
"316,Espurr,Disarming Voice,Cute,3,0,""Never misses, ignores Jam effects"""
"316,Espurr,Light Screen,Smart,2,0,""Reduces Jam from special moves"""
"317,Meowstic,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"317,Meowstic,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"317,Meowstic,Signal Beam,Beauty,3,0,""May confuse and startle opponent"""
"317,Meowstic,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"318,Spritzee,Fairy Wind,Cute,3,0,""Basic fairy-type appeal"""
"318,Spritzee,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"318,Spritzee,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"318,Spritzee,Attract,Cute,3,3,""Infatuates opponent if opposite gender"""
"319,Aromatisse,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"319,Aromatisse,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"319,Aromatisse,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"319,Aromatisse,Heal Pulse,Cute,0,0,""Heals opponent for sportsmanship appeal"""
"320,Swirlix,Fairy Wind,Cute,3,0,""Basic fairy-type appeal"""
"320,Swirlix,Cotton Guard,Cute,3,0,""Dramatic defense boost pleases crowd"""
"320,Swirlix,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"320,Swirlix,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"321,Slurpuff,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"321,Slurpuff,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"321,Slurpuff,Cotton Guard,Cute,3,0,""Dramatic defense boost pleases crowd"""
"321,Slurpuff,Energy Ball,Beauty,4,0,""Better when the crowd is excited"""
"322,Inkay,Foul Play,Smart,4,0,""Uses opponent's Attack for appeal calculation"""
"322,Inkay,Psybeam,Beauty,3,0,""May confuse and startle opponent"""
"322,Inkay,Hypnosis,Smart,2,3,""Puts opponent to sleep, badly startling"""
"322,Inkay,Topsy-Turvy,Smart,0,0,""Reverses opponent's stat changes dramatically"""
"323,Malamar,Superpower,Tough,5,3,""Powerful but reduces user's Appeal next turn"""
"323,Malamar,Night Slash,Smart,4,0,""High critical hit ratio increases appeal"""
"323,Malamar,Psycho Cut,Smart,4,0,""High critical hit ratio increases appeal"""
"323,Malamar,Contrary,Smart,0,0,""Reverses stat changes for surprise effects"""
"324,Amaura,Aurora Beam,Beauty,3,0,""May lower opponent's Appeal points"""
"324,Amaura,Freeze-Dry,Beauty,4,0,""Super effective against water types"""
"324,Amaura,Ancient Power,Tough,3,0,""May boost all Appeal points"""
"324,Amaura,Encore,Cute,2,3,""Forces opponent to repeat move, startling them"""
"325,Aurorus,Blizzard,Beauty,5,3,""Powerful but may Jam opponent"""
"325,Aurorus,Freeze-Dry,Beauty,4,0,""Super effective against water types"""
"325,Aurorus,Hyper Voice,Cute,4,0,""Powerful sound-based appeal"""
"325,Aurorus,Icy Wind,Beauty,2,1,""Lowers opponent's Speed appeal"""
"326,Eevee,Quick Attack,Cool,2,0,""Goes first to prevent Jam"""
"326,Eevee,Baby-Doll Eyes,Cute,1,0,""Always goes first to reduce opponent's Attack appeal"""
"326,Eevee,Tackle,Tough,2,0,""Basic appeal with no special effects"""
"326,Eevee,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"327,Sylveon,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"327,Sylveon,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"327,Sylveon,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"327,Sylveon,Misty Terrain,Smart,2,0,""Prevents status Jam and boosts fairy moves"""
"328,Dedenne,Nuzzle,Cute,3,1,""Paralyzes and startles opponent"""
"328,Dedenne,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"328,Dedenne,Parabolic Charge,Smart,3,0,""Healing effect increases appeal"""
"328,Dedenne,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"329,Goomy,Dragon Breath,Cool,3,0,""May paralyze and startle opponent"""
"329,Goomy,Water Pulse,Beauty,3,0,""May confuse and startle opponent"""
"329,Goomy,Acid Armor,Smart,3,0,""Dramatic defense boost pleases crowd"""
"329,Goomy,Rain Dance,Beauty,1,0,""Changes weather to boost water appeals"""
"330,Sliggoo,Dragon Pulse,Smart,4,0,""Powerful and consistent appeal"""
"330,Sliggoo,Muddy Water,Beauty,4,1,""May lower opponent's accuracy appeal"""
"330,Sliggoo,Acid Armor,Smart,3,0,""Dramatic defense boost pleases crowd"""
"330,Sliggoo,Sludge Wave,Beauty,4,1,""May poison and startle opponents"""
"331,Goodra,Power Whip,Tough,5,3,""Powerful but may Jam user"""
"331,Goodra,Draco Meteor,Smart,6,3,""Powerful but lowers user's special appeal"""
"331,Goodra,Hydropump,Beauty,5,3,""Powerful but may Jam opponent"""
"331,Goodra,Fire Blast,Beauty,5,3,""Powerful but may Jam opponent"""
"332,Phantump,Forest's Curse,Smart,0,0,""Adds Grass type to opponent for surprise"""
"332,Phantump,Shadow Claw,Cool,3,0,""High critical hit ratio increases appeal"""
"332,Phantump,Wood Hammer,Tough,5,3,""Powerful but reduces user's Appeal"""
"332,Phantump,Destiny Bond,Smart,0,0,""If user is Jammed, takes opponent down too"""
"333,Pumpkaboo,Shadow Sneak,Smart,3,0,""Always goes first to prevent Jam"""
"333,Pumpkaboo,Trick-or-Treat,Smart,0,0,""Adds Ghost type to opponent for surprise"""
"333,Pumpkaboo,Bullet Seed,Cool,3,0,""Hits 2-5 times for consistent appeal"""
"333,Pumpkaboo,Will-O-Wisp,Beauty,3,1,""Burns and startles opponent"""
"334,Gourgeist,Shadow Ball,Smart,4,0,""May lower opponent's Appeal points"""
"334,Gourgeist,Seed Bomb,Tough,3,1,""Can prevent Jam if used first"""
"334,Gourgeist,Trick-or-Treat,Smart,0,0,""Adds Ghost type to opponent for surprise"""
"334,Gourgeist,Explosion,Tough,6,6,""Powerful but user faints, dramatic effect"""
"335,Noibat,Air Slash,Cool,4,1,""May cause flinching and startle"""
"335,Noibat,Supersonic,Smart,2,3,""Confuses and badly startles opponents"""
"335,Noibt,Dragon Pulse,Smart,4,0,""Powerful and consistent appeal"""
"335,Noibt,Roost,Smart,2,0,""Healing move that pleases crowd"""
"336,Noivern,Boomburst,Cute,6,3,""Powerful sound-based appeal that hits all"""
"336,Noivern,Hurricane,Beauty,5,3,""May confuse and badly startle opponents"""
"336,Noivern,Draco Meteor,Smart,6,3,""Powerful but lowers user's special appeal"""
"336,Noivern,Super Fang,Tough,4,0,""Always deals significant appeal damage"""
"337,Xerneas,Geomancy,Beauty,0,0,""Charges first turn, then boosts all stats"""
"337,Xerneas,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"337,Xerneas,Megahorn,Tough,6,3,""Powerful but may Jam opponent"""
"337,Xerneas,Close Combat,Tough,5,3,""Powerful but lowers user's defenses"""
"338,Yveltal,Oblivion Wing,Smart,4,0,""Healing effect increases appeal"""
"338,Yveltal,Dark Pulse,Smart,4,0,""May cause flinching and startle"""
"338,Yveltal,Hurricane,Beauty,5,3,""May confuse and badly startle opponents"""
"338,Yveltal,Sucker Punch,Smart,3,0,""Goes first if opponent selected damaging move"""
"339,Zygarde,Land's Wrath,Tough,5,0,""Powerful ground-type appeal"""
"339,Zygarde,Core Enforcer,Smart,4,0,""Nullifies abilities of slower opponents"""
"339,Zygarde,Extreme Speed,Cool,5,0,""Almost always goes first with great appeal"""
"339,Zygarde,Glare,Smart,2,2,""Paralyzes and startles opponent"""
"340,Diancie,Diamond Storm,Beauty,5,0,""May boost user's Defense appeal"""
"340,Diancie,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"340,Diancie,Stealth Rock,Smart,2,3,""Damages opponents switching in"""
"340,Diancie,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"341,Popplio,Bubble Beam,Beauty,3,0,""May lower opponent's Speed appeal"""
"341,Popplio,Disarming Voice,Cute,3,0,""Never misses, ignores Jam effects"""
"341,Popplio,Aqua Jet,Cool,3,0,""Always goes first to prevent Jam"""
"341,Popplio,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"342,Brionne,Sparkling Aria,Beauty,4,0,""Heals burns while damaging opponents"""
"342,Brionne,Icy Wind,Beauty,2,1,""Lowers opponent's Speed appeal"""
"342,Brionne,Aqua Jet,Cool,3,0,""Always goes first to prevent Jam"""
"342,Brionne,Encore,Cute,2,3,""Forces opponent to repeat move, startling them"""
"343,Primarina,Oceanic Operetta,Beauty,6,0,""Ultimate water-type appeal move"""
"343,Primarina,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"343,Primarina,Psychic,Smart,4,0,""May lower opponent's Appeal points"""
"343,Primarina,Hydro Pump,Beauty,5,3,""Powerful but may Jam opponent"""
"344,Pikipek,Peck,Cool,2,0,""Basic appeal with no special effects"""
"344,Pikipek,Bullet Seed,Cool,3,0,""Hits 2-5 times for consistent appeal"""
"344,Pikipek,Rock Smash,Tough,2,0,""May lower opponent's Defense appeal"""
"344,Pikipek,Echoed Voice,Cute,3,0,""Power increases with consecutive use"""
"345,Trumbeak,Beak Blast,Tough,4,0,""Charges first turn, burns physical attackers"""
"345,Trumbeak,Brick Break,Tough,4,0,""Breaks barriers, removes Jam protection"""
"345,Trumbeak,Pluck,Cool,3,0,""Steals and shows off held Berry for extra appeal"""
"345,Trumbeak,Bullet Seed,Cool,3,0,""Hits 2-5 times for consistent appeal"""
"346,Toucannon,Beak Blast,Tough,4,0,""Charges first turn, burns physical attackers"""
"346,Toucannon,Bullet Seed,Cool,3,0,""Hits 2-5 times for consistent appeal"""
"346,Toucannon,Overheat,Beauty,6,3,""Powerful but lowers user's special appeal"""
"346,Toucannon,Flash Cannon,Beauty,4,0,""May lower opponent's special appeal"""
"347,Oricorio,Revelation Dance,Beauty,4,0,""Type changes with Oricorio's form"""
"347,Oricorio,Teeter Dance,Cute,2,3,""Confuses all, badly startling opponents"""
"347,Oricorio,Air Slash,Cool,4,1,""May cause flinching and startle"""
"347,Oricorio,Feather Dance,Beauty,3,2,""Reduces opponent's Appeal points"""
"348,Cutiefly,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"348,Cutiefly,Stun Spore,Smart,2,2,""Paralyzes and startles opponent"""
"348,Cutiefly,Bug Buzz,Smart,4,0,""May lower opponent's Appeal points"""
"348,Cutiefly,Quiver Dance,Beauty,4,0,""Boosts appeal and prevents Jam next turn"""
"349,Ribombee,Pollen Puff,Cute,3,0,""Can heal allies or damage opponents"""
"349,Ribombee,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"349,Ribombee,Stun Spore,Smart,2,2,""Paralyzes and startles opponent"""
"349,Ribombee,Quiver Dance,Beauty,4,0,""Boosts appeal and prevents Jam next turn"""
"350,Rockruff,Accelerock,Cool,3,0,""Always goes first to prevent Jam"""
"350,Rockruff,Stone Edge,Tough,5,3,""High critical hit ratio, may Jam opponent"""
"350,Rockruff,Crunch,Tough,4,0,""May lower opponent's Appeal points"""
"350,Rockruff,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"351,Lycanroc,Stone Edge,Tough,5,3,""High critical hit ratio, may Jam opponent"""
"351,Lycanroc,Accelerock,Cool,3,0,""Always goes first to prevent Jam"""
"351,Lycanroc,Crunch,Tough,4,0,""May lower opponent's Appeal points"""
"351,Lycanroc,Stealth Rock,Smart,2,3,""Damages opponents switching in"""
"352,Fomantis,Leaf Blade,Cool,4,0,""High critical hit ratio increases appeal"""
"352,Fomantis,Solar Blade,Beauty,5,0,""Charges first turn, better in sunlight"""
"352,Fomantis,Sunny Day,Beauty,1,0,""Changes weather to boost fire/grass appeal"""
"352,Fomantis,Synthesis,Smart,2,0,""Better when used last in a turn"""
"353,Lurantis,Solar Blade,Beauty,5,0,""Charges first turn, better in sunlight"""
"353,Lurantis,Leaf Blade,Cool,4,0,""High critical hit ratio increases appeal"""
"353,Lurantis,Superpower,Tough,5,3,""Powerful but reduces user's Appeal next turn"""
"353,Lurantis,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"354,Morelull,Absorb,Smart,2,0,""Basic appeal with healing effect"""
"354,Morelull,Spore,Smart,3,3,""Puts opponent to sleep, badly startling"""
"354,Morelull,Moonlight,Beauty,2,0,""Better when used last in a turn"""
"354,Morelull,Dazzling Gleam,Beauty,4,0,""Shines brightly for great appeal"""
"355,Shiinotic,Strength Sap,Smart,3,0,""Lowers opponent's Attack while healing"""
"355,Shiinotic,Moonblast,Beauty,5,0,""May lower opponent's Appeal points"""
"355,Shiinotic,Spore,Smart,3,3,""Puts opponent to sleep, badly startling"""
""
"356,Stufful,Baby-Doll Eyes,Cute,1,0,""Always goes first to reduce opponent's Attack appeal"""
""
"356,Stufful,Payback,Tough,4,0,""More powerful if user was Jammed first"""
"356,Stufful,Charm,Cute,3,0,""Greatly reduces opponent's Appeal points"""
"357,Bewear,Hammer Arm,Tough,5,3,""Powerful but reduces user's Speed appeal"""
"357,Bewear,Double-Edge,Tough,5,3,""Powerful but may Jam user"""
"357,Bewear,Baby-Doll Eyes,Cute,1,0,""Always goes first to reduce opponent's Attack appeal"""
"357,Bewear,Payback,Tough,4,0,""More powerful if user was Jammed first"""
"358,Bounsweet,Splash,Cute,1,0,""Basic appeal with no effect"""
"358,Bounsweet,Rapid Spin,Cool,2,0,""Removes hazards and Jam protection"""
"358,Bounsweet,Teeter Dance,Cute,2,3,""Confuses all, badly startling opponents"""
"358,Bounsweet,Play Nice,Cute,2,0,""Reduces opponent's Appeal points"""
"359,Steenee,Razor Leaf,Cool,3,1,""High critical hit ratio increases appeal"""
"359,Steenee,Teeter Dance,Cute,2,3,""Confuses all, badly startling opponents"""
"359,Steenee,Double Slap,Cute,3,0,""Hits 2-5 times for consistent appeal"""
"359,Steenee,Stomp,Tough,3,0,""May cause flinching and startle"""
"360,Tsareena,Trop Kick,Beauty,4,0,""Lowers opponent's Attack appeal"""
"360,Tsareena,High Jump Kick,Tough,5,3,""Powerful but may Jam user if missed"""
"360,Tsareena,Power Whip,Tough,5,3,""Powerful but may Jam user"""
"360,Tsareena,Teeter Dance,Cute,2,3,""Confuses all, badly startling opponents"""
"361,Comfey,Draining Kiss,Cute,3,0,""Healing effect increases appeal"""
"361,Comfey,Floral Healing,Cute,3,0,""Heals ally for sportsmanship appeal"""
"361,Comfey,Aromatherapy,Beauty,3,0,""Removes all Jam points from user's team"""
"361,Comfey,Play Rough,Cute,4,0,""May lower opponent's Appeal points"""
"362,Togedemaru,Zing Zap,Cool,4,0,""May cause flinching and startle"""
"362,Togedemaru,Fell Stinger,Smart,3,0,""Dramatically boosts Attack if it KOs"""
"362,Togedemaru,Nuzzle,Cute,3,1,""Paralyzes and startles opponent"""
